8960,ACCT 201,4,Prin of Account I: Financial,3,NULL,Lec,MWF,1100-1150,FORBES 2070D,"Kugel, Jonathan",0,Closed,2022,Spring
8961,ACCT 201,5,Prin of Account I: Financial,3,NULL,Lec,MWF,1200-1250,LUTR 170,"Staff, CNU",12,Open,2022,Spring
8962,ACCT 201,6,Prin of Account I: Financial,3,NULL,Lec,MWF,1300-1350,FORBES 2070D,"Espahbodi, Reza",37,Open,2022,Spring
8964,ACCT 201,8,Prin of Account I: Financial,3,NULL,Lec,MWF,1400-1450,FORBES 2070A,"Espahbodi, Reza",35,Open,2022,Spring
8965,ACCT 201,9,Prin of Account I: Financial,3,NULL,Lec,MW,1600-1715,LUTR 142,"Staff, CNU",16,Open,2022,Spring
8966,ACCT 201,10,Prin of Account I: Financial,3,NULL,Lec,TR,1630-1745,FORBES 2070C,"Staff, CNU",3,Open,2022,Spring
8967,ACCT 202,1,Prin of Account II: Managerial,3,NULL,Lec,TR,1630-1745,LUTR 137,"Chung, Keun Ho",0,Closed,2022,Spring
8968,ACCT 202,2,Prin of Account II: Managerial,3,NULL,Lec,TR,1800-1915,LUTR 137,"Chung, Keun Ho",3,Open,2022,Spring
8969,ACCT 301,1,Intermediate Accounting I,3,NULL,Lec,TR,1330-1445,LUTR 170,"Frucot, Veronique",0,Closed,2022,Spring
8970,ACCT 401,1,Taxation,3,NULL,Lec,TR,1800-1915,LUTR 142,"Staff, CNU",6,Open,2022,Spring
8971,ACCT 405,1,Auditing,3,NULL,Lec,MWF,1300-1350,FERG 221,"Kugel, Jonathan",5,Open,2022,Spring
8972,ACCT 451,1,Govt &amp; Nonprof Acctng &amp; Topics,3,NULL,Lec,TR,0930-1045,LUTR 170,"Frucot, Veronique",8,Open,2022,Spring
9020,BUSN 323,3,Corporate Finance,3,NULL,Lec,TR,1330-1445,LUTR 109,"Ji, Xiuqing",15,Open,2022,Spring
8974,ACCT 502,1,Adv Tax Planning &amp; Research,3,NULL,Lec,TR,1500-1615,LUTR 242,"Bogenschneider, Bret",33,Open,2022,Spring
8975,ACCT 570,1,Data Management &amp; Analytics,3,NULL,Lec,MW,1600-1715,LUTR 242,"Chen, Xian",8,Open,2022,Spring
8976,ACCT 572,1,Cybr Security for Finc &amp; Acct,3,NULL,Lec,MW,1930-2045,LUTR 242,"Rogers, Deborah",8,Open,2022,Spring
8977,BTMG 010,1,First YR-BTMG Activity Course,0,NULL,Fie,NULL,NULL,ARR ,"Donaldson, William",12,Open,2022,Spring
8978,BTMG 020,1,Second YR-BTMG Activity Course,0,NULL,Fie,NULL,NULL,ARR ,"Donaldson, William",9,Open,2022,Spring
8979,BTMG 030,1,Third YR-BTMG Activity Course,0,NULL,Fie,NULL,NULL,ARR ,"Donaldson, William",10,Open,2022,Spring
8980,BTMG 040,1,Fourth YR-BTMG Activity Course,0,NULL,Fie,NULL,NULL,ARR ,"Donaldson, William",11,Open,2022,Spring
8981,BUSN 231,1,Applied Business Statistics,3,NULL,Lec,MWF,1000-1050,LUTR 105,"Bazzani, Phillip",0,Closed,2022,Spring
8982,BUSN 231,2,Applied Business Statistics,3,NULL,Lec,MWF,1300-1350,LUTR 109,"Bazzani, Phillip",0,Closed,2022,Spring
8983,BUSN 231,3,Applied Business Statistics,3,NULL,Lec,TR,1500-1615,LUTR 105,"Sixbey, Shannon",0,Closed,2022,Spring
8984,BUSN 231,4,Applied Business Statistics,3,NULL,Lec,MW,1600-1715,LUTR 109,"Haque Simu, Tahsina",12,Open,2022,Spring
8986,BUSN 231,6,Applied Business Statistics,3,NULL,Lec,TR,1630-1745,LUTR 105,"Sixbey, Shannon",3,Open,2022,Spring
8987,BUSN 231,7,Applied Business Statistics,3,NULL,Lec,MW,1800-1915,LUTR 105,"Haque Simu, Tahsina",15,Open,2022,Spring
9117,ENGL 200,1,Lit Foundation I:Ancient-17thC,3,NULL,Lec,TR,1100-1215,MCM 114,"Rowley, Sharon",17,Open,2022,Spring
9053,FINC 572,1,Cybr Security for Finc &amp; Acct,3,NULL,Lec,MW,1930-2045,LUTR 242,"Rogers, Deborah",19,Open,2022,Spring
9054,MGMT 400,2,Human Resource Management,3,NULL,Lec,MWF,1200-1250,FORBES 3014,"Staff, CNU",0,Closed,2022,Spring
9055,MGMT 400,2,Human Resource Management,3,NULL,Lec,MWF,1400-1450,FORBES 2070D,"Staff, CNU",14,Open,2022,Spring
9056,MGMT 400,3,Human Resource Management,3,NULL,Lec,TR,1500-1615,LUTR 170,"Hench, Jessica",0,Closed,2022,Spring
9057,MGMT 410,1,Supply Chain Management,3,NULL,Lec,MWF,1100-1150,LUTR 105,"Kirac, Emre",0,Closed,2022,Spring
9058,MGMT 410,2,Supply Chain Management,3,NULL,Lec,MWF,1300-1350,LUTR 105,"Kirac, Emre",0,Closed,2022,Spring
9059,MGMT 410,3,Supply Chain Management,3,NULL,Lec,MWF,1400-1450,LUTR 105,"Kirac, Emre",10,Open,2022,Spring
9062,MKTG 455,1,Database Marketing,3,NULL,Lec,MWF,1100-1150,FORBES 2074,"Staff, CNU",0,Closed,2022,Spring
9063,MKTG 455,2,Database Marketing,3,NULL,Lec,MWF,1200-1250,FORBES 2070C,"Staff, CNU",0,Closed,2022,Spring
9064,MKTG 460,1,Integrated Marketing Communic,3,NULL,Lec,TR,1630-1745,FORBES 2070A,"Kim, Dae-Hee",0,Closed,2022,Spring
9065,MKTG 460,2,Integrated Marketing Communic,3,NULL,Lec,TR,1800-1915,FORBES 2070A,"Kim, Dae-Hee",0,Closed,2022,Spring
9102,TCHG 518L,1,Secondary &amp; PK-12 Fld Practicm,1,NULL,Pra,T,1500-1550,FORBES 2012,"VanDervort, Dorothy",7,Open,2022,Spring
9103,TCHG 518L,2,Secondary &amp; PK-12 Fld Practicm,1,NULL,Pra,W,1500-1550,MCM 357,"Ward, Karyn",7,Open,2022,Spring
9104,TCHG 510,1,Internship,8,NULL,Int,NULL,NULL,ARR ,"Staff, CNU",2,Open,2022,Spring
9052,FINC 570,1,Data Management &amp; Analytics,3,NULL,Lec,MW,1600-1715,LUTR 242,"Chen, Xian",19,Open,2022,Spring
9118,ENGL 201,1,Lit Foundation II:18thC-mid 19,3,NULL,Lec,MWF,1000-1050,MCM 164,"Marinova, Margarita",8,Open,2022,Spring
9119,ENGL 202,1,Lit Foundation III: Mid 19thC-,3,NULL,Lec,MWF,0900-0950,MCM 160,"Garton-Gundling, Kyle",16,Open,2022,Spring
9140,IDST 250,1,Intro Civic Engmnt &amp; Soc Just,3,NULL,Lec,TR,1330-1445,MCM 257,"Covington, Brooke",11,Open,2022,Spring
9143,IDST 270,1,Intro to Digital Humanities,3,NULL,Lec,MWF,1300-1350,TRIB 1213,"Stover, Deanna",0,Closed,2022,Spring
9144,IDST 270,2,Intro to Digital Humanities,3,NULL,Lec,MWF,1400-1450,TRIB 1213,"Stover, Deanna",4,Open,2022,Spring
9150,ENGL 315,1,Adolescent Literature,3,NULL,Lec,MW,1600-1715,MCM 310,"Keeling, Kara",0,Closed,2022,Spring
9151,ENGL 316,1,Children&#39;s Literature,3,NULL,Lec,TR,0930-1045,MCM 212,"Shortsleeve, Kevin",0,Closed,2022,Spring
9153,ENGL 331,1,The Structure of English,3,NULL,Lec,TR,0930-1045,MCM 216,"Wheeler, Rebecca",1,Open,2022,Spring
9155,ENGL 342,1,Rise of Literary Realism in US,3,NULL,Lec,MWF,1000-1050,MCM 160,"Garton-Gundling, Kyle",8,Open,2022,Spring
9156,ENGL 345,1,African-American Lit &amp; Culture,3,NULL,Lec,MWF,1300-1350,MCM 216,"Hopkins, Patricia",9,Open,2022,Spring
9166,ENGL 373,1,Medieval British Literature,3,NULL,Lec,MW,1600-1715,MCM 314,"Rowley, Sharon",17,Open,2022,Spring
9167,ENGL 374,1,Nineteenth-Century British Lit,3,NULL,Lec,TR,1500-1615,MCM 212,"Keeling, Kara",13,Open,2022,Spring
9168,ENGL 393,1,Environmental Imaginings,3,NULL,Lec,MWF,1300-1350,MCM 312,"Rose, Andrew",0,Closed,2022,Spring
9169,ENGL 421,1,Shakespeare,3,NULL,Lec,TR,1330-1445,MCM 164,"Apolloni, Jessica",6,Open,2022,Spring
9037,BUSN 276L,5,Software Applctn for Business,2,NULL,Lab,R,2000-2200,MCM 110,"Staff, CNU",14,Open,2022,Spring
9021,BUSN 323,4,Corporate Finance,3,NULL,Lec,TR,1500-1615,LUTR 109,"Ji, Xiuqing",15,Open,2022,Spring
9022,BUSN 323,5,Corporate Finance,3,NULL,Lec,MW,1600-1715,LUTR 123,"Guha, Sanjib",0,Closed,2022,Spring
9023,BUSN 323,6,Corporate Finance,3,NULL,Lec,MW,1800-1915,LUTR 123,"Guha, Sanjib",6,Open,2022,Spring
9024,BUSN 351,1,Business Law I,3,NULL,Lec,TR,1630-1745,TRIB 208,"Edgar, Frank",0,Closed,2022,Spring
9025,BUSN 370,1,Acct Info Sys &amp; Data Analytics,3,NULL,Lec,TR,1100-1215,LUTR 109,"Chung, Keun Ho",4,Open,2022,Spring
9026,BUSN 418,1,Strategic Management,3,NULL,Lec,MWF,0800-0850,LUTR 142,"Walker, Scott",0,Closed,2022,Spring
9028,BUSN 418,2,Strategic Management,3,NULL,Lec,MWF,0900-0950,LUTR 142,"Walker, Scott",0,Closed,2022,Spring
9030,BUSN 418,4,Strategic Management,3,NULL,Lec,MWF,1200-1250,LUTR 142,"Walker, Scott",0,Closed,2022,Spring
9031,BUSN 418,5,Strategic Management,3,NULL,Lec,MWF,1300-1350,LUTR 142,"Walker, Scott",0,Closed,2022,Spring
9032,BUSN 448,1,Enterprise Management,3,NULL,Lec,TR,0930-1045,FORBES 3012,"Staff, CNU",0,Closed,2022,Spring
9033,BUSN 276L,1,Software Applctn for Business,2,NULL,Lab,M,1800-2000,MCM 110,"Staff, CNU",0,Closed,2022,Spring
9034,BUSN 276L,2,Software Applctn for Business,2,NULL,Lab,R,1800-2000,MCM 110,"Staff, CNU",0,Closed,2022,Spring
9035,BUSN 276L,3,Software Applctn for Business,2,NULL,Lab,T,1800-2000,MCM 110,"Staff, CNU",1,Open,2022,Spring
9036,BUSN 276L,4,Software Applctn for Business,2,NULL,Lab,W,1800-2000,MCM 110,"Staff, CNU",0,Closed,2022,Spring
8667,MUSC 014,11,Woodwinds Masterclass,0,NULL,Lab,NULL,NULL,ARR ,"Hammers, Jason",0,Closed,2022,Spring
9038,BUSN 276L,6,Software Applctn for Business,2,NULL,Lab,T,2000-2200,MCM 110,"Staff, CNU",4,Open,2022,Spring
9039,FINC 300,1,Managerial Finance,3,NULL,Lec,TR,1800-1915,LUTR 123,"Guha, Sanjib",0,Closed,2022,Spring
9040,FINC 300,2,Managerial Finance,3,NULL,Lec,TR,1930-2045,LUTR 123,"Guha, Sanjib",0,Closed,2022,Spring
9042,FINC 324,1,Principles of Investment,3,NULL,Lec,TR,0800-0915,LUTR 123,"Haque Simu, Tahsina",2,Open,2022,Spring
9043,FINC 422,1,Intermediate Corporate Finance,3,NULL,Lec,TR,0930-1045,LUTR 123,"Hall, Thomas",1,Open,2022,Spring
9044,FINC 422,2,Intermediate Corporate Finance,3,NULL,Lec,TR,1100-1215,LUTR 123,"Hall, Thomas",1,Open,2022,Spring
9045,FINC 422,3,Intermediate Corporate Finance,3,NULL,Lec,TR,1500-1615,LUTR 123,"Hall, Thomas",7,Open,2022,Spring
9046,FINC 425,1,Risk Management,3,NULL,Lec,MWF,0800-0850,LUTR 123,"Rahim, Niazur",20,Open,2022,Spring
9047,FINC 425,2,Risk Management,3,NULL,Lec,MWF,0900-0950,LUTR 123,"Rahim, Niazur",0,Closed,2022,Spring
9048,FINC 425,3,Risk Management,3,NULL,Lec,MWF,1100-1150,LUTR 123,"Rahim, Niazur",0,Closed,2022,Spring
9049,FINC 500,1,Adv Finc Statement Analysis,3,NULL,Lec,MW,1800-1915,LUTR 242,"Espahbodi, Reza",19,Open,2022,Spring
9050,FINC 532,1,Behavioral Finc &amp; Prof Relatns,3,NULL,Lec,TR,1800-1915,LUTR 242,"Ji, Xiuqing",27,Open,2022,Spring
9051,FINC 562,1,Entrepreneurial Finance,3,NULL,Lec,TR,1630-1745,LUTR 242,"Donaldson, William",29,Open,2022,Spring
8130,CHEM 221,3,Organic Chemistry I,3,NULL,Lec,MWF,1200-1250,FORBES 1022,"Liskin, Dmitry",0,Closed,2022,Spring
8140,CHEM 341,1,Physical Chemistry I,3,NULL,Lec,MWF,1100-1150,FORBES 2070E,"Patterson, Joshua",27,Open,2022,Spring
8139,CHEM 221L,9,Organic Chemistry Lab I,1,NULL,Lab,W,1800-2150,FORBES 3052,"Liskin, Dmitry",6,Open,2022,Spring
8138,CHEM 221L,8,Organic Chemistry Lab I,1,NULL,Lab,R,1330-1720,FORBES 3052,"Higgs, Andrew",0,Closed,2022,Spring
8137,CHEM 221L,7,Organic Chemistry Lab I,1,NULL,Lab,T,1330-1720,FORBES 3052,"Patterson, Joshua",2,Open,2022,Spring
8136,CHEM 221L,6,Organic Chemistry Lab I,1,NULL,Lab,W,1300-1650,FORBES 3052,"Liskin, Dmitry",10,Open,2022,Spring
8135,CHEM 221L,5,Organic Chemistry Lab I,1,NULL,Lab,M,1800-2150,FORBES 3052,"Staff, CNU",16,Open,2022,Spring
8134,CHEM 221L,4,Organic Chemistry Lab I,1,NULL,Lab,M,1300-1650,FORBES 3052,"Liskin, Dmitry",13,Open,2022,Spring
8133,CHEM 221L,3,Organic Chemistry Lab I,1,NULL,Lab,R,1800-2150,FORBES 3052,"Carney, Tiffany",0,Closed,2022,Spring
8132,CHEM 221L,2,Organic Chemistry Lab I,1,NULL,Lab,T,1800-2150,FORBES 3052,"Higgs, Andrew",0,Closed,2022,Spring
8131,CHEM 221L,1,Organic Chemistry Lab I,1,NULL,Lab,T,0830-1220,FORBES 3052,"Carney, Tiffany",0,Closed,2022,Spring
8143,CHEM 401,1,Inorganic Chemistry,3,NULL,Lec,TR,1100-1215,FORBES 3048,"Abdel-Fattah, Tarek",11,Open,2022,Spring
8129,CHEM 221,2,Organic Chemistry I,3,NULL,Lec,MWF,0800-0850,FORBES 1022,"Carney, Jeffrey",12,Open,2022,Spring
8128,CHEM 221,1,Organic Chemistry I,3,NULL,Lec,MWF,1200-1250,FORBES 2015,"Higgs, Andrew",0,Closed,2022,Spring
8229,CPSC 575,1,Mobile Computing,3,NULL,Lec,MWF,0800-0850,LUTR 258,"Perkins, Keith",2,Open,2022,Spring
8230,CYBR 198,1C,First Yr Cybersecurity Seminar,1,NULL,Lec,F,1000-1050,LUTR 323,"Kreider, Christopher",0,Closed,2022,Spring
8231,CYBR 298,1,Second Yr Cybersecurity Seminr,1,NULL,Lec,F,1000-1050,LUTR 323,"Kreider, Christopher",2,Open,2022,Spring
8232,CYBR 328,1,Fndtns &amp; Princ of Cybersecurty,3,NULL,Lec,TR,0930-1045,LUTR 323,"Lapke, Michael",7,Open,2022,Spring
8233,CYBR 428,1,Network Security &amp; Cryptogrphy,3,NULL,Lec,TR,0800-0915,LUTR 323,"Kreider, Christopher",11,Open,2022,Spring
8285,PHYS 421,1,System Design Lab-Data Acqistn,3,NULL,Lec,MWF,0900-0950,LUTR 258,"Brash, Edward",14,Open,2022,Spring
8284,PHYS 401,1,Adv Topics in Mechanics,3,NULL,Lec,TR,0930-1045,LUTR 301,"Walker, Marissa",6,Open,2022,Spring
8147,CHEM 445L,1,Instrumental Analysis Lab,1,NULL,Lab,W,1300-1650,FORBES 3040,"Quinlan, Ronald",3,Open,2022,Spring
8157,NEUR 430,1,Neurobiology of Addiction,3,NULL,Lec,TR,1100-1215,FORBES 1002,"Mitrano, Darlene",0,Closed,2022,Spring
8156,NEUR 305,1,Neurobiology,3,NULL,Lec,MWF,1200-1250,FORBES 2070E,"Mitrano, Darlene",28,Open,2022,Spring
8155,NEUR 201,1,Introduction of Neuroscience,3,NULL,Lec,MWF,1500-1550,FORBES 2070D,"Salazar, Anna",29,Open,2022,Spring
8154,CHEM 545L,1,Instrument Methods in Chem Lab,0,NULL,Lab,W,1300-1650,FORBES 3040,"Quinlan, Ronald",3,Open,2022,Spring
8153,CHEM 545,1,Instrumental Methods-Chemistry,4,NULL,Lec,MWF,0900-0950,FORBES 3040,"Quinlan, Ronald",3,Open,2022,Spring
8152,CHEM 565,1,Environmental Chemistry,3,NULL,Lec,MWF,1000-1050,FORBES 2070E,"Patterson, Joshua",1,Open,2022,Spring
8151,PMED 040,1,Pre-med Scholars Prgm Act IV,0,NULL,Fie,TR,1230-1320,FORBES 1022,"Brown, Gwynne",26,Open,2022,Spring
8150,PMED 030,1,Pre-med Scholars Prgm Act III,0,NULL,Fie,TR,1230-1320,FORBES 1022,"Brown, Gwynne",26,Open,2022,Spring
8149,PMED 020,1,Pre-med Scholars Prgm Act II,0,NULL,Fie,TR,1230-1320,FORBES 1022,"Brown, Gwynne",19,Open,2022,Spring
8148,PMED 010,1,Pre-med Scholars Prgm Act I,0,NULL,Fie,TR,1230-1320,FORBES 1022,"Brown, Gwynne",90,Open,2022,Spring
8283,PHYS 351,1,Modern Physics,3,NULL,Lec,TR,1330-1445,LUTR 301,"Fisher, Ryan",13,Open,2022,Spring
8146,CHEM 445,1,Instrumental Analysis,3,NULL,Lec,MWF,0900-0950,FORBES 3040,"Quinlan, Ronald",2,Open,2022,Spring
8145,CHEM 465,1,Environmental Chemistry,3,NULL,Lec,MWF,1000-1050,FORBES 2070E,"Patterson, Joshua",29,Open,2022,Spring
8144,CHEM 401L,1,Inorganic Chemistry Lab,1,NULL,Lab,T,1330-1720,FORBES 3048,"Abdel-Fattah, Tarek",14,Open,2022,Spring
8336,MLSC 201,1,Innovative Team Leadership,2,NULL,Lec,TR,0930-1045,MCM 112,"Patti, Joseph",11,Open,2022,Spring
8337,MLSC 201L,1,Leadership Lab,1,NULL,Lab,W,1500-1715,MCM 112,"Patti, Joseph",11,Open,2022,Spring
8338,MLSC 301,1,Adaptive Team Leadership,3,NULL,Lec,TR,1100-1215,MCM 112,"Staff, CNU",15,Open,2022,Spring
8339,MLSC 301L,1,Leadership Lab,1,NULL,Lab,W,1500-1715,MCM 112,"Staff, CNU",15,Open,2022,Spring
8340,MLSC 401,1,Developing Adaptive Leaders,3,NULL,Lec,TR,1330-1445,MCM 112,"Finch, Jason",14,Open,2022,Spring
8341,MLSC 401L,1,Leadership Lab,1,NULL,Lab,W,1500-1715,MCM 112,"Finch, Jason",14,Open,2022,Spring
8077,BIOL 307L,1,Cell Biology Laboratory,1,NULL,Lab,W,1300-1650,FORBES 1015,"Tombolato-Terzić, Denise",6,Open,2022,Spring
8094,BIOL 405,1,Disease Biology,3,NULL,Lec,MWF,0900-0950,FORBES 2014,"Grau, Harold",18,Open,2022,Spring
8087,BIOL 314L,5,Human Anatomy/Physiology I Lab,1,NULL,Lab,T,1330-1720,FORBES 2056,"Knight, William",1,Open,2022,Spring
8086,BIOL 314L,4,Human Anatomy/Physiology I Lab,1,NULL,Lab,W,1300-1650,FORBES 2056,"Knight, William",0,Closed,2022,Spring
8084,BIOL 314L,2,Human Anatomy/Physiology I Lab,1,NULL,Lab,W,1800-2150,FORBES 2056,"Grau, Harold",8,Open,2022,Spring
8083,BIOL 314L,1,Human Anatomy/Physiology I Lab,1,NULL,Lab,R,1330-1720,FORBES 2056,"Grau, Harold",15,Open,2022,Spring
8082,BIOL 314,2,Human Anatomy/Physiology I,3,NULL,Lec,TR,0930-1045,FORBES 2015,"Knight, William",0,Closed,2022,Spring
8081,BIOL 314,1,Human Anatomy/Physiology I,3,NULL,Lec,TR,0800-0915,FORBES 2070D,"Grau, Harold",15,Open,2022,Spring
8080,BIOL 313,1,Genetics,3,NULL,Lec,TR,1800-1915,LUTR 121,"Bogenpohl, James",8,Open,2022,Spring
8079,BIOL 307L,3,Cell Biology Laboratory,1,NULL,Lab,F,1300-1650,FORBES 1015,"Tombolato-Terzić, Denise",19,Open,2022,Spring
8078,BIOL 307L,2,Cell Biology Laboratory,1,NULL,Lab,R,1330-1720,FORBES 1015,"Tombolato-Terzić, Denise",11,Open,2022,Spring
8095,BIOL 411,1,Immunology,3,NULL,Lec,TR,1500-1615,FORBES 2070C,"Brown, Gwynne",0,Closed,2022,Spring
8076,BIOL 307,2,Cell Biology,3,NULL,Lec,TR,0800-0915,FORBES 2070E,"Meighan, Christopher",21,Open,2022,Spring
8075,BIOL 307,1,Cell Biology,3,NULL,Lec,TR,0930-1045,FORBES 2070E,"Meighan, Christopher",0,Closed,2022,Spring
8074,BIOL 301L,3,Microbiology Laboratory,1,NULL,Lab,T,1800-2150,FORBES 1015,"Staff, CNU",15,Open,2022,Spring
8073,BIOL 301L,2,Microbiology Laboratory,1,NULL,Lab,T,1330-1720,FORBES 1015,"Staff, CNU",4,Open,2022,Spring
8072,BIOL 301L,1,Microbiology Laboratory,1,NULL,Lab,M,1300-1650,FORBES 1015,"Staff, CNU",2,Open,2022,Spring
8071,BIOL 301,2,Microbiology,3,NULL,Lec,MWF,1100-1150,FORBES 1002,"Knies, Jennifer",2,Open,2022,Spring
8070,BIOL 301,1,Microbiology,3,NULL,Lec,MWF,1000-1050,FORBES 2015,"Knies, Jennifer",10,Open,2022,Spring
8069,BIOL 300,1,Biostats-Statstcl App Life Sci,3,NULL,Lec,TR,0800-0915,FORBES 2090,"Velkey, Andrew",0,Closed,2022,Spring
8068,BIOL 284L,1,Fund Human Anatmy &amp; Phys Lab I,1,NULL,Lab,M,1300-1650,FORBES 2056,"Staff, CNU",3,Open,2022,Spring
8242,ENGR 121,1M,Engineering Design,3,NULL,Lec,TR,1100-1215,LUTR 322,"Gerousis, Costa",4,Open,2022,Spring
8282,PHYS 341,1,Design of Experiments,3,NULL,Lec,MWF,0900-0950,LUTR 121,"Fersch, Robert",7,Open,2022,Spring
8281,PHYS 304,1,Electrostatics,3,NULL,Lec,TR,1100-1215,LUTR 301,"Monaghan, Peter",10,Open,2022,Spring
8280,PHYS 303,1,University Physics III,3,NULL,Lec,MWF,1000-1050,LUTR 137,"Fersch, Robert",14,Open,2022,Spring
8235,DATA 201,1,Introduction to Data Science,3,NULL,Lec,TR,1630-1745,LUTR 323,"Phelps, William",9,Open,2022,Spring
8236,EENG 321,1,Control Systems,3,NULL,Lec,TR,1330-1445,LUTR 206,"Doost Mohammadi, Farideh",0,Closed,2022,Spring
8237,EENG 321L,1,Control System Laboratory,1,NULL,Lab,W,1800-2045,LUTR 206,"Doost Mohammadi, Farideh",2,Open,2022,Spring
8238,EENG 361,1,Communication Systems I,3,NULL,Lec,MWF,1400-1450,LUTR 206,"Backens, Jonathan",0,Closed,2022,Spring
8239,EENG 361L,1,Communication Systems Lab,1,NULL,Lab,M,1800-2045,LUTR 206,"Backens, Jonathan",3,Open,2022,Spring
8240,EENG 481,1,Digital Signal Processing,3,NULL,Lec,TR,0930-1045,LUTR 206,"Wang, Dali",4,Open,2022,Spring
8159,CPEN 214,1,Digital Logic Design,3,NULL,Lec,TR,1630-1745,LUTR 347,"Keshtkar Vanashi, Hessam",9,Open,2022,Spring
8243,ENGR 210,1,Math Mthds-Engineers/Scientist,3,NULL,Lec,TR,1330-1445,FORBES 2074,"Gerousis, Costa",8,Open,2022,Spring
8244,ENGR 211,1,Intro Electric Circuits/Electr,3,NULL,Lec,TR,1100-1215,LUTR 347,"Doost Mohammadi, Farideh",1,Open,2022,Spring
8245,ENGR 211,2,Intro Electric Circuits/Electr,3,NULL,Lec,TR,1500-1615,LUTR 206,"Keshtkar Vanashi, Hessam",2,Open,2022,Spring
8246,ENGR 211L,1,Intro Electric Circ/Electr Lab,1,NULL,Lab,W,1500-1745,LUTR 206,"Riedl, Anton",0,Closed,2022,Spring
8247,ENGR 211L,2,Intro Electric Circ/Electr Lab,1,NULL,Lab,R,1800-2045,LUTR 206,"Staff, CNU",10,Open,2022,Spring
8248,ENGR 211L,3,Intro Electric Circ/Electr Lab,1,NULL,Lab,T,1800-2045,LUTR 206,"Wang, Dali",1,Open,2022,Spring
8098,BIOL 423L,1,Human Donor Experience I,1 - 2,NULL,Lab,NULL,NULL,ARR ,"Staff, CNU",0,Closed,2022,Spring
8097,BIOL 419L,1,Exercise Physiology Lab,1,NULL,Lab,W,1300-1650,FORBES 1055,"Staff, CNU",16,Open,2022,Spring
8096,BIOL 419,1,Exercise Physiology,3,NULL,Lec,TR,1330-1445,FORBES 2015,"Staff, CNU",40,Open,2022,Spring
8324,POLS 352,1,Rsrch Methds &amp; Quant Analysis,3,NULL,Lec,TR,1330-1445,MCM 110,"Chouhoud, Youssef",0,Closed,2022,Spring
8310,POLS 323,1,American Foreign Policy,3,NULL,Lec,MWF,0900-0950,MCM 307,"Shelton, Crystal",0,Closed,2022,Spring
8311,POLS 323,2,American Foreign Policy,3,NULL,Lec,MWF,1200-1250,MCM 362,"Shelton, Crystal",0,Closed,2022,Spring
8312,POLS 323,3,American Foreign Policy,3,NULL,Lec,MWF,1300-1350,MCM 362,"Shelton, Crystal",0,Closed,2022,Spring
8313,POLS 327,1,Int&#39;l Law &amp; Int&#39;l Organization,3,NULL,Lec,TR,0930-1045,MCM 316,"Kirkpatrick, Andrew",0,Closed,2022,Spring
8314,POLS 327,2,Int&#39;l Law &amp; Int&#39;l Organization,3,NULL,Lec,TR,1100-1215,MCM 316,"Kirkpatrick, Andrew",0,Closed,2022,Spring
8315,POLS 327,3,Int&#39;l Law &amp; Int&#39;l Organization,3,NULL,Lec,TR,1500-1615,MCM 114,"Kirkpatrick, Andrew",0,Closed,2022,Spring
8318,POLS 330,1,Middle Eastern Politics,3,NULL,Lec,TR,0930-1045,MCM 164,"Chouhoud, Youssef",1,Open,2022,Spring
8320,POLS 344,1,The Presidency,3,NULL,Lec,TR,1100-1215,MCM 162,"Camobreco, John",0,Closed,2022,Spring
8321,POLS 344,2,The Presidency,3,NULL,Lec,TR,1330-1445,MCM 210,"Camobreco, John",1,Open,2022,Spring
8323,POLS 351,1,East/Centrl Euro Pol/Societies,3,NULL,Lec,M,1800-2100,MCM 314,"Hasanovic, Huso",3,Open,2022,Spring
8309,POLS 316,2,Constitutional Law,3,NULL,Lec,MWF,1400-1450,MCM 314,"Rader, Katherine",1,Open,2022,Spring
8224,CPSC 475,1,Android Mobile Computing,3,NULL,Lec,MWF,0800-0850,LUTR 258,"Perkins, Keith",6,Open,2022,Spring
8326,POLS 352,2,Rsrch Methds &amp; Quant Analysis,3,NULL,Lec,TR,1500-1615,MCM 110,"Chouhoud, Youssef",1,Open,2022,Spring
8223,CPSC 471,1,Applied Artificial Intelligenc,3,NULL,Lec,MW,1800-1915,LUTR 322,"Conner, David",0,Closed,2022,Spring
8221,CPSC 441,1,Big Data Technologies,3,NULL,Lec,MWF,1100-1150,LUTR 323,"Deshpande, Priya",17,Open,2022,Spring
8220,CPSC 440,2,Database Management Systems,3,NULL,Lec,MWF,1300-1350,LUTR 236,"Almalag, Mohammad",0,Closed,2022,Spring
8219,CPSC 440,1,Database Management Systems,3,NULL,Lec,MWF,1400-1450,LUTR 236,"Almalag, Mohammad",0,Closed,2022,Spring
8218,CPSC 430,1,Simulation Modeling,3,NULL,Lec,TR,1930-2045,LUTR 258,"Staff, CNU",21,Open,2022,Spring
8217,CPSC 420,1,Algorithms,3,NULL,Lec,TR,0800-0915,LUTR 258,"McElfresh, Scott",0,Closed,2022,Spring
8216,CPSC 410,1,Operating Systems I,3,NULL,Lec,TR,0930-1045,LUTR 258,"Perkins, Keith",1,Open,2022,Spring
8228,CPSC 510,1,Artificial Intelligence I,3,NULL,Lec,MW,1800-1915,LUTR 322,"Conner, David",3,Open,2022,Spring
8287,PHYS 501,1,Models of Dynamical Systems,3,NULL,Lec,TR,0930-1045,LUTR 301,"Walker, Marissa",5,Open,2022,Spring
